00000_sd3_fp8_seed123_s40_g3.5_str0.45.png,18.24,sd3,fp8,123,40,3.5,0.45,00000
00000_sd15_fp16_seed123_s30_g6.5_str0.45.png,18.24,sd15,fp16,123,30,6.5,0.45,00000
00001_sd3_fp4_seed124_s30_g5.0_str0.6.png,18.42,sd3,fp4,124,30,5.0,0.6,00001
00001_sd3_fp4_seed124_s30_g6.5_str0.6.png,18.89,sd3,fp4,124,30,6.5,0.6,00001
00000_sd35_fp4_seed123_s30_g6.5_str0.6.png,19.22,sd35,fp4,123,30,6.5,0.6,00000
00000_sd15_fp16_seed123_s30_g3.5_str0.3.png,19.25,sd15,fp16,123,30,3.5,0.3,00000
00000_sd15_fp8_seed123_s30_g5.0_str0.6.png,19.5,sd15,fp8,123,30,5.0,0.6,00000
00000_sd3_fp8_seed123_s40_g6.5_str0.45.png,19.6,sd3,fp8,123,40,6.5,0.45,00000
00000_sd15_fp16_seed123_s30_g5.0_str0.6.png,19.6,sd15,fp16,123,30,5.0,0.6,00000
00000_sd15_fp8_seed123_s40_g6.5_str0.45.png,19.62,sd15,fp8,123,40,6.5,0.45,00000
00000_sd15_fp8_seed123_s30_g6.5_str0.45.png,19.64,sd15,fp8,123,30,6.5,0.45,00000
00000_sd15_fp16_seed123_s30_g5.0_str0.3.png,19.71,sd15,fp16,123,30,5.0,0.3,00000
00000_sd3_fp8_seed123_s30_g5.0_str0.45.png,19.82,sd3,fp8,123,30,5.0,0.45,00000
00000_sd15_fp8_seed123_s30_g3.5_str0.3.png,20.16,sd15,fp8,123,30,3.5,0.3,00000
00000_sd3_fp8_seed123_s30_g6.5_str0.45.png,20.29,sd3,fp8,123,30,6.5,0.45,00000
00001_sd3_fp4_seed124_s50_g6.5_str0.6.png,20.56,sd3,fp4,124,50,6.5,0.6,00001
00000_sd3_fp8_seed123_s40_g5.0_str0.45.png,20.58,sd3,fp8,123,40,5.0,0.45,00000
00001_sd3_fp8_seed124_s30_g6.5_str0.6.png,20.58,sd3,fp8,124,30,6.5,0.6,00001
00000_sd35_fp8_seed123_s30_g5.0_str0.45.png,20.64,sd35,fp8,123,30,5.0,0.45,00000
00000_sd15_fp16_seed123_s30_g6.5_str0.3.png,20.76,sd15,fp16,123,30,6.5,0.3,00000
00000_sd15_fp8_seed123_s30_g5.0_str0.3.png,21.69,sd15,fp8,123,30,5.0,0.3,00000
00000_sd15_fp16_seed123_s50_g6.5_str0.45.png,21.75,sd15,fp16,123,50,6.5,0.45,00000
00000_sd15_fp8_seed123_s30_g6.5_str0.3.png,21.86,sd15,fp8,123,30,6.5,0.3,00000
00001_sd3_fp4_seed124_s40_g3.5_str0.6.png,22.53,sd3,fp4,124,40,3.5,0.6,00001
00000_sd15_fp8_seed123_s50_g6.5_str0.45.png,22.97,sd15,fp8,123,50,6.5,0.45,00000
00001_sd15_fp8_seed124_s30_g6.5_str0.6.png,23.67,sd15,fp8,124,30,6.5,0.6,00001
00001_sd3_fp4_seed124_s40_g5.0_str0.6.png,24.03,sd3,fp4,124,40,5.0,0.6,00001
00001_sd15_fp4_seed124_s30_g5.0_str0.6.png,24.32,sd15,fp4,124,30,5.0,0.6,00001
00001_sd15_fp16_seed124_s30_g6.5_str0.6.png,24.36,sd15,fp16,124,30,6.5,0.6,00001
00001_sd15_fp4_seed124_s30_g6.5_str0.6.png,24.73,sd15,fp4,124,30,6.5,0.6,00001
00000_sd35_fp4_seed123_s40_g6.5_str0.3.png,24.99,sd35,fp4,123,40,6.5,0.3,00000
00000_sd35_fp8_seed123_s50_g6.5_str0.3.png,25.01,sd35,fp8,123,50,6.5,0.3,00000
00001_sd15_fp16_seed124_s30_g5.0_str0.6.png,25.58,sd15,fp16,124,30,5.0,0.6,00001
00001_sd15_fp8_seed124_s30_g5.0_str0.6.png,25.59,sd15,fp8,124,30,5.0,0.6,00001
00001_sd3_fp8_seed124_s30_g5.0_str0.6.png,25.99,sd3,fp8,124,30,5.0,0.6,00001
00001_sd3_fp8_seed124_s40_g5.0_str0.6.png,26.47,sd3,fp8,124,40,5.0,0.6,00001
00001_sd15_fp4_seed124_s40_g5.0_str0.6.png,26.59,sd15,fp4,124,40,5.0,0.6,00001
00001_sd15_fp8_seed124_s40_g6.5_str0.6.png,26.66,sd15,fp8,124,40,6.5,0.6,00001
00000_sd35_fp4_seed123_s50_g6.5_str0.3.png,27.11,sd35,fp4,123,50,6.5,0.3,00000
00001_sd3_fp16_seed124_s50_g5.0_str0.6.png,27.28,sd3,fp16,124,50,5.0,0.6,00001
